ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
5443,5443,Schwäbisch Hall,Baden-Württemberg,40440,Schwäbisch Hall,40440,0.48555885,0.51444115,0.06776,0.02111,0.29724,0.1698,0.21483,0.22926,0.04805,0.04369,0.05033,0.04085,0.06419,0.07102,0.068,0.06968,0.05158,0.06135,0.08046,0.06924,0.05755,0.06085,0.04516,0.05001,0.03511,0.03289,0.12136,0.08662,0.00963,0.07398,0.19596,0.01329,0.16089,0.05383,0.26758,0.01687,0.13507,0.02835,0.24396,0.59262
5444,5444,Rosengarten,Baden-Württemberg,5060,Rosengarten,5060,0.49031621,0.50968379,0.04196,0.09072,0.17894,0.31225,0.32166,0.05448,0.05258,0.03982,0.03953,0.0361,0.06745,0.07456,0.06326,0.0696,0.05643,0.06845,0.09105,0.07566,0.06539,0.05201,0.03766,0.0429,0.0365,0.03105,0.00221,0.10422,0.01323,0.04101,0.41904,0.14826,0.01453,0.02112,0.17333,0.06304,0.43277,0.25849,0.01209,0.29665
5445,5445,Creglingen,Baden-Württemberg,4694,Creglingen,4694,0.50937367,0.49062633,0.0156,0.13956,0.06042,0.36316,0.32308,0.09818,0.04226,0.04716,0.0417,0.04344,0.0697,0.07165,0.06992,0.05481,0.05371,0.06284,0.08437,0.08049,0.05788,0.04488,0.04812,0.04384,0.03968,0.04355,0.01494,0.0049,0.17102,0.11547,0.13771,0.12593,0.03702,0.15235,0.1681,0.07255,0.17563,0.22779,0.21463,0.38196
5446,5446,Freudenberg,Baden-Württemberg,3774,Freudenberg,3774,0.50052994,0.49947006,0.12066,0.148,0.13551,0.38038,0.11704,0.0984,0.04506,0.04961,0.04311,0.04455,0.06977,0.07224,0.07537,0.05596,0.06114,0.07236,0.07819,0.08058,0.0555,0.04744,0.04915,0.04079,0.02831,0.03087,0.04483,0.04132,0.01235,0.1608,0.23138,0.09805,0.04418,0.03243,0.32782,0.00686,0.04465,0.51089,0.1293,0.31516
5447,5447,Külsheim,Baden-Württemberg,5122,Külsheim,5122,0.51386177,0.48613823,0.12518,0.29655,0.01482,0.02702,0.00521,0.53122,0.04916,0.0505,0.04798,0.03441,0.05955,0.06303,0.06378,0.06771,0.0622,0.07046,0.08113,0.08641,0.06288,0.05379,0.03624,0.03826,0.03457,0.03793,0.14934,0.11533,0.01789,0.18701,0.07624,0.09193,0.13207,0.1463,0.03737,0.04652,0.34384,0.41953,0.03175,0.20488
5448,5448,Niederstetten,Baden-Württemberg,4834,Niederstetten,4834,0.50848159,0.49151841,0.06498,0.13038,0.10862,0.13946,0.52361,0.03296,0.0431,0.04736,0.04111,0.0352,0.05478,0.06787,0.0709,0.06989,0.05487,0.07336,0.08957,0.07593,0.05936,0.05888,0.03559,0.04992,0.03521,0.03709,0.08369,0.10858,0.03933,0.00289,0.1438,0.4304,0.13514,0.00243,0.01951,0.03423,0.18929,0.07301,0.05437,0.68333
5449,5449,Weikersheim,Baden-Württemberg,7333,Weikersheim,7333,0.49556798,0.50443202,0.17165,0.31906,0.06463,0.15405,0.02229,0.26832,0.05614,0.05302,0.04159,0.04224,0.0626,0.06003,0.06775,0.06482,0.05177,0.06288,0.08498,0.08234,0.06316,0.04962,0.04177,0.04081,0.03202,0.04246,0.14014,0.24778,0.01857,0.0605,0.03493,0.33697,0.08536,0.01337,0.04127,0.02111,0.01295,0.84006,0.00814,0.13885
5450,5450,Wertheim,Baden-Württemberg,22780,Wertheim,22780,0.49420544,0.50579456,0.57291,0.01484,0.11172,0.06613,0.02321,0.21119,0.05211,0.04166,0.0457,0.042,0.06524,0.07565,0.0703,0.06298,0.05535,0.0632,0.0765,0.07334,0.06446,0.05356,0.03792,0.05358,0.02685,0.03959,0.01322,0.03848,0.00789,0.04732,0.14288,0.19478,0.06507,0.32158,0.00622,0.16256,0.16786,0.27917,0.42164,0.13133
5451,5451,Lauda-Königshofen,Baden-Württemberg,14542,Lauda-Königshofen,14542,0.49766194,0.50233806,0.12812,0.20694,0.07676,0.11259,0.24544,0.23015,0.05027,0.04328,0.04592,0.03862,0.06629,0.07029,0.06381,0.06161,0.06154,0.06622,0.08494,0.0806,0.05731,0.05061,0.04006,0.05276,0.0333,0.03255,0.21676,0.00244,0.18335,0.19056,0.08782,0.06869,0.14708,0.04795,0.00969,0.04565,0.10438,0.16383,0.15226,0.57952
5452,5452,Assamstadt,Baden-Württemberg,2262,Assamstadt,2262,0.49867374,0.50132626,0.06156,0.21116,0.24892,0.22175,0.13064,0.12597,0.05756,0.03892,0.05211,0.0358,0.06791,0.0735,0.06077,0.07148,0.06139,0.06553,0.07538,0.08002,0.05875,0.06313,0.04029,0.03962,0.02806,0.02977,0.26734,0.10517,0.00307,0.0091,0.34967,0.03918,0.04945,0.04638,0.02982,0.10082,0.37777,0.16578,0.37115,0.0853
5453,5453,Bad Mergentheim,Baden-Württemberg,23704,Bad Mergentheim,23704,0.48780796,0.51219204,0.0312,0.14122,0.1864,0.14391,0.36659,0.13068,0.04603,0.03874,0.04711,0.03738,0.05478,0.06073,0.07331,0.06744,0.05176,0.07073,0.08768,0.07786,0.06061,0.06304,0.04861,0.0488,0.02969,0.03569,0.02782,0.00915,0.03069,0.1022,0.03241,0.32784,0.064,0.06189,0.21829,0.12571,0.22618,0.24595,0.41996,0.10791
5454,5454,Igersheim,Baden-Württemberg,5552,Igersheim,5552,0.49279539,0.50720461,0.01376,0.36713,0.02508,0.00261,0.44335,0.14807,0.04673,0.04627,0.05462,0.04501,0.06333,0.06498,0.06965,0.06357,0.05322,0.07179,0.07787,0.07644,0.05818,0.05396,0.03309,0.04339,0.04093,0.03696,0.06854,0.0425,0.17963,0.13122,0.02769,0.02879,0.1175,0.22071,0.14335,0.04007,0.10233,0.46184,0.00642,0.4294
5455,5455,Boxberg,Baden-Württemberg,6664,Boxberg,6664,0.51005402,0.48994598,0.0872,0.19041,0.14462,0.0366,0.22039,0.32077,0.04496,0.05108,0.05443,0.04055,0.05508,0.05927,0.06955,0.06592,0.05429,0.0676,0.081,0.08017,0.06634,0.06143,0.04202,0.03716,0.03749,0.03165,0.05182,0.13248,0.06823,0.10148,0.05314,0.05332,0.04414,0.12144,0.01796,0.356,0.39693,0.2395,0.23138,0.13218
5456,5456,Ahorn,Baden-Württemberg,2244,Ahorn,2244,0.52049911,0.47950089,0.60563,0.15406,0.00321,0.20269,0.00492,0.02948,0.04185,0.04011,0.04034,0.0377,0.06261,0.06668,0.06898,0.06649,0.06223,0.0744,0.08224,0.0798,0.06716,0.05904,0.04146,0.04368,0.03402,0.03121,0.03886,0.02162,0.09156,0.1719,0.04695,0.05612,0.247,0.00498,0.08755,0.23346,0.02402,0.29328,0.65681,0.02589
5457,5457,Grünsfeld,Baden-Württemberg,3651,Grünsfeld,3651,0.50698439,0.49301561,0.01318,0.15019,0.29907,0.10435,0.03702,0.39619,0.0446,0.04616,0.04007,0.04031,0.06628,0.06868,0.07346,0.05852,0.0593,0.06531,0.09074,0.07257,0.06445,0.0574,0.03758,0.05171,0.03073,0.03214,0.02351,0.03331,0.04878,0.00324,0.07013,0.41224,0.0034,0.29291,0.08616,0.0263,0.05275,0.24046,0.01803,0.68876
5458,5458,Wittighausen,Baden-Württemberg,1632,Wittighausen,1632,0.51593137,0.48406863,0.30537,0.00352,0.09556,0.15782,0.01507,0.42266,0.05124,0.03912,0.03816,0.04786,0.06771,0.07039,0.06529,0.05844,0.0567,0.07417,0.08312,0.079,0.06271,0.04719,0.04126,0.03861,0.04165,0.03738,0.00655,0.0866,0.33483,0.10044,0.05108,0.05061,0.05196,0.08529,0.06854,0.16409,0.18257,0.63763,0.16264,0.01716
5459,5459,Großrinderfeld,Baden-Württemberg,3985,Großrinderfeld,3985,0.50690088,0.49309912,0.02872,0.07633,0.16657,0.5858,0.03292,0.10967,0.05675,0.04418,0.05176,0.04131,0.05932,0.06618,0.0652,0.05501,0.06786,0.07111,0.08703,0.07433,0.05596,0.06105,0.03268,0.04508,0.03391,0.03129,0.13423,0.09461,0.02983,0.09886,0.31376,0.12687,0.13795,0.05209,0.00387,0.00793,0.02178,0.0496,0.08499,0.84363
5460,5460,Königheim,Baden-Württemberg,2997,Königheim,2997,0.50617284,0.49382716,0.25189,0.2372,0.08643,0.07078,0.32812,0.02558,0.05281,0.04902,0.04778,0.04441,0.05783,0.07316,0.06699,0.06732,0.05428,0.07177,0.09034,0.07182,0.06308,0.04982,0.03374,0.04139,0.03563,0.02881,0.02876,0.05036,0.12301,0.10233,0.18863,0.04338,0.00893,0.04347,0.29391,0.11722,0.19604,0.32015,0.21174,0.27207
5461,5461,Tauberbischofsheim,Baden-Württemberg,13231,Tauberbischofsheim,13231,0.49474718,0.50525282,0.12138,0.20292,0.39932,0.13,0.03897,0.10741,0.05227,0.0373,0.04301,0.04253,0.05368,0.06743,0.06352,0.06727,0.05566,0.07504,0.07776,0.07226,0.06956,0.0629,0.04297,0.0384,0.03466,0.04377,0.04513,0.05,0.02687,0.22574,0.03772,0.1796,0.13766,0.13974,0.11583,0.0417,0.29346,0.56472,0.11354,0.02827
5462,5462,Werbach,Baden-Württemberg,3320,Werbach,3320,0.49819277,0.50180723,0.24292,0.13914,0.16655,0.16536,0.21542,0.07061,0.05616,0.03844,0.03807,0.04146,0.05997,0.07178,0.06635,0.0589,0.06744,0.0659,0.07581,0.08065,0.06569,0.05312,0.03503,0.05165,0.03495,0.03866,0.04729,0.05749,0.07605,0.10771,0.15451,0.09053,0.08231,0.03266,0.17498,0.17647,0.10694,0.34182,0.5107,0.04055
5463,5463,Dischingen,Baden-Württemberg,4337,Dischingen,4337,0.51533318,0.48466682,0.0204,0.03719,0.03269,0.17584,0.29876,0.43512,0.05451,0.05074,0.04367,0.03391,0.05533,0.06668,0.06805,0.067,0.06114,0.06406,0.07534,0.07911,0.06656,0.06021,0.03908,0.05048,0.03353,0.03061,0.08338,0.05609,0.07623,0.05417,0.11738,0.01239,0.24711,0.17787,0.11843,0.05694,0.51036,0.05413,0.42585,0.00966
5464,5464,Gerstetten,Baden-Württemberg,11599,Gerstetten,11599,0.49512889,0.50487111,0.21531,0.1982,0.18285,0.23648,0.07527,0.0919,0.03985,0.04261,0.03927,0.04621,0.06682,0.0653,0.06463,0.06438,0.05687,0.07022,0.08475,0.07964,0.06452,0.05209,0.03759,0.05029,0.03665,0.0383,0.21207,0.01995,0.13395,0.0087,0.03928,0.00763,0.10959,0.02601,0.24074,0.20208,0.49391,0.08751,0.28265,0.13593
5465,5465,Herbrechtingen,Baden-Württemberg,13051,Herbrechtingen,13051,0.49145659,0.50854341,0.00267,0.13593,0.30196,0.13608,0.38998,0.03338,0.04408,0.03888,0.0529,0.03492,0.05777,0.06285,0.06785,0.06012,0.05732,0.06459,0.08841,0.07849,0.07393,0.06402,0.04413,0.04164,0.03893,0.02916,0.12782,0.18249,0.23037,0.09246,0.00148,0.18269,0.0178,0.0843,0.07961,0.00096,0.43805,0.06789,0.25925,0.23482
5466,5466,Königsbronn,Baden-Württemberg,7134,Königsbronn,7134,0.49565461,0.50434539,0.10607,0.30344,0.07483,0.12536,0.07855,0.31174,0.05263,0.04725,0.05095,0.04652,0.0525,0.06521,0.06403,0.06241,0.05599,0.05748,0.08612,0.08169,0.06335,0.05467,0.04746,0.03581,0.03817,0.03776,0.01341,0.25842,0.11173,0.05579,0.06108,0.05253,0.12406,0.13884,0.11131,0.07283,0.3016,0.15494,0.31194,0.23152
5467,5467,Steinheim am Albuch,Baden-Württemberg,8623,Steinheim am Albuch,8623,0.49286791,0.50713209,0.17449,0.0563,0.12703,0.01467,0.06226,0.56525,0.03995,0.04682,0.04848,0.04794,0.05312,0.06657,0.05917,0.07068,0.05838,0.06097,0.09085,0.07908,0.0712,0.04837,0.03486,0.04973,0.0354,0.03844,0.00687,0.03798,0.18528,0.38584,0.08371,0.01434,0.01354,0.19307,0.00081,0.07856,0.29354,0.285,0.14636,0.2751
5468,5468,Giengen an der Brenz,Baden-Württemberg,19666,Giengen an der Brenz,19666,0.49898302,0.50101698,0.11317,0.05964,0.10918,0.07203,0.04327,0.60271,0.05104,0.04469,0.0552,0.03919,0.06481,0.05848,0.07253,0.06908,0.05427,0.06497,0.08465,0.07173,0.06649,0.04525,0.04414,0.04033,0.03646,0.03668,0.00255,0.08547,0.11071,0.11631,0.06095,0.19784,0.14057,0.03332,0.23182,0.02046,0.3019,0.00604,0.39148,0.30058
5469,5469,Hermaringen,Baden-Württemberg,2173,Hermaringen,2173,0.52323976,0.47676024,0.13437,0.49985,0.06349,0.0291,0.19322,0.07997,0.04784,0.03558,0.04688,0.03349,0.06583,0.06987,0.05855,0.0683,0.06531,0.07326,0.07877,0.08272,0.06349,0.04971,0.0352,0.04964,0.04226,0.03331,0.0265,0.04486,0.12297,0.23258,0.02973,0.08243,0.04572,0.06361,0.32511,0.02649,0.28691,0.27928,0.42852,0.00529
5470,5470,Heidenheim an der Brenz,Baden-Württemberg,49526,Heidenheim an der Brenz,49526,0.50006057,0.49993943,0.18697,0.00515,0.15025,0.31573,0.19372,0.14819,0.04234,0.04653,0.0539,0.04206,0.06783,0.06951,0.05831,0.0578,0.05444,0.06835,0.08007,0.08368,0.06247,0.05044,0.0445,0.04827,0.04261,0.02691,0.20425,0.07185,0.03357,0.13548,0.12436,0.01559,0.10733,0.01875,0.15299,0.13582,0.00584,0.16247,0.66417,0.16752
5471,5471,Nattheim,Baden-Württemberg,6162,Nattheim,6162,0.49951315,0.50048685,0.02735,0.01076,0.31063,0.42934,0.2017,0.02022,0.04809,0.03525,0.03978,0.04681,0.06817,0.05795,0.07017,0.05501,0.06182,0.07063,0.08473,0.08338,0.06318,0.04838,0.04717,0.04263,0.03619,0.04067,0.01285,0.13402,0.06963,0.0767,0.27733,0.13784,0.08239,0.08753,0.08978,0.03194,0.21536,0.25769,0.44423,0.08272
5472,5472,Niederstotzingen,Baden-Württemberg,4693,Niederstotzingen,4693,0.50287662,0.49712338,0.04545,0.02846,0.09389,0.41683,0.37701,0.03836,0.05438,0.04947,0.0517,0.04828,0.06665,0.0731,0.05807,0.05657,0.05577,0.06586,0.08524,0.08197,0.05864,0.04924,0.03987,0.03928,0.02623,0.03968,0.04163,0.01155,0.02422,0.13988,0.05689,0.21661,0.10538,0.02979,0.17812,0.19593,0.01419,0.46329,0.13429,0.38823
5473,5473,Sontheim an der Brenz,Baden-Württemberg,5508,Sontheim an der Brenz,5508,0.50108932,0.49891068,0.18448,0.12488,0.17746,0.21642,0.1422,0.15455,0.0473,0.04896,0.05242,0.03737,0.06662,0.07209,0.07306,0.06351,0.05379,0.07297,0.0824,0.07068,0.06384,0.04591,0.0366,0.04326,0.03976,0.02947,0.13524,0.02635,0.23808,0.0944,0.18127,0.20317,0.04062,0.01774,0.02128,0.04185,0.00764,0.25084,0.61646,0.12506
5474,5474,Abtsgmünd,Baden-Württemberg,7417,Abtsgmünd,7417,0.50074154,0.49925846,0.25121,0.05075,0.20828,0.07529,0.06188,0.35259,0.05348,0.04055,0.0431,0.04792,0.06886,0.0732,0.06166,0.07051,0.05206,0.06737,0.07697,0.06999,0.06349,0.04733,0.04445,0.04258,0.03207,0.04443,0.04269,0.10557,0.02572,0.03486,0.00521,0.0599,0.22136,0.02284,0.14203,0.33982,0.5611,0.09345,0.10188,0.24357
5475,5475,Gschwend,Baden-Württemberg,4888,Gschwend,4888,0.49938625,0.50061375,0.36514,0.11647,0.04867,0.39704,0.05131,0.02136,0.04788,0.03872,0.0519,0.03564,0.054,0.06798,0.06759,0.06265,0.05973,0.06784,0.08934,0.07436,0.06736,0.05827,0.03768,0.04152,0.04219,0.03534,0.11049,0.14104,0.0258,0.05179,0.11136,0.1659,0.03395,0.02129,0.26749,0.07088,0.49754,0.01318,0.1321,0.35718
5476,5476,Lorch,Baden-Württemberg,10885,Lorch,10885,0.50702802,0.49297198,0.2845,0.1306,0.00222,0.49791,0.05517,0.02962,0.04737,0.03997,0.04376,0.03576,0.05884,0.0757,0.06345,0.05893,0.06123,0.06993,0.07803,0.08155,0.06404,0.05978,0.03636,0.05412,0.03689,0.03429,0.00427,0.13321,0.25573,0.06429,0.02878,0.08123,0.11874,0.01356,0.13232,0.16788,0.01299,0.01783,0.15671,0.81248
5477,5477,Neresheim,Baden-Württemberg,7945,Neresheim,7945,0.51504091,0.48495909,0.27511,0.04177,0.20339,0.00636,0.30011,0.17326,0.04882,0.03714,0.04078,0.04435,0.05422,0.06993,0.06829,0.06257,0.06081,0.07136,0.08666,0.07361,0.06711,0.04975,0.04391,0.04993,0.03005,0.04073,0.18023,0.11963,0.01985,0.0146,0.03013,0.1781,0.14509,0.09632,0.17329,0.04275,0.52965,0.18735,0.06861,0.21439
5478,5478,Oberkochen,Baden-Württemberg,7895,Oberkochen,7895,0.49740342,0.50259658,0.10656,0.17921,0.00961,0.58083,0.08808,0.03572,0.04754,0.03852,0.04828,0.04071,0.05836,0.06853,0.05763,0.05982,0.06469,0.07184,0.08875,0.08259,0.05953,0.0523,0.04732,0.04325,0.0268,0.04355,0.02683,0.24736,0.00516,0.10148,0.15733,0.07416,0.03405,0.25008,0.09895,0.0046,0.3334,0.02631,0.15032,0.48998
5479,5479,Essingen,Baden-Württemberg,6352,Essingen,6352,0.49700882,0.50299118,0.14989,0.0563,0.04253,0.38813,0.08015,0.283,0.05358,0.04511,0.05237,0.04418,0.05595,0.06655,0.06449,0.07081,0.05127,0.05908,0.08707,0.07358,0.05877,0.04456,0.04658,0.05066,0.03827,0.03712,0.00232,0.0974,0.14053,0.01112,0.11119,0.30379,0.0799,0.01461,0.15902,0.08012,0.37895,0.33824,0.1298,0.15302
5480,5480,Hüttlingen,Baden-Württemberg,6099,Hüttlingen,6099,0.49286768,0.50713232,0.04207,0.06543,0.04063,0.42951,0.2821,0.14026,0.04148,0.03862,0.04842,0.04129,0.06882,0.05911,0.06849,0.06069,0.05552,0.06462,0.08778,0.08046,0.0669,0.05754,0.04583,0.05213,0.03493,0.02735,0.04849,0.00469,0.01864,0.09189,0.06422,0.14728,0.13582,0.1374,0.15287,0.19869,0.82137,0.01848,0.13208,0.02807
5481,5481,Aalen,Baden-Württemberg,68456,Aalen,68456,0.49634802,0.50365198,0.27984,0.34323,0.04821,0.11644,0.19148,0.0208,0.04808,0.04705,0.03947,0.04938,0.06125,0.06413,0.06048,0.05847,0.0528,0.06667,0.09214,0.0849,0.05747,0.04951,0.04452,0.05535,0.03609,0.03223,0.19753,0.11757,0.01524,0.05518,0.0537,0.09384,0.11296,0.11074,0.12724,0.116,0.06078,0.59873,0.20575,0.13473
5482,5482,Bopfingen,Baden-Württemberg,11727,Bopfingen,11727,0.49467042,0.50532958,0.39086,0.1403,0.09721,0.10098,0.21361,0.05704,0.04106,0.04915,0.04819,0.04167,0.07031,0.07329,0.06189,0.05556,0.05821,0.06142,0.07802,0.07216,0.06827,0.06082,0.04265,0.04095,0.03604,0.04033,0.19144,0.05534,0.03326,0.02442,0.02918,0.1001,0.04287,0.00882,0.27673,0.23784,0.20235,0.75305,0.04148,0.00312
5483,5483,Kirchheim am Ries,Baden-Württemberg,1820,Kirchheim am Ries,1820,0.51153846,0.48846154,0.03529,0.50136,0.23348,0.14284,0.03008,0.05695,0.04421,0.04024,0.0407,0.04589,0.05826,0.06074,0.06118,0.06864,0.06623,0.07549,0.08428,0.07192,0.06747,0.06124,0.03972,0.03925,0.03592,0.03861,0.03405,0.07605,0.30741,0.0195,0.11696,0.0021,0.08089,0.11237,0.05691,0.19376,0.52261,0.08695,0.19346,0.19697
5484,5484,Riesbürg,Baden-Württemberg,2314,Riesbürg,2314,0.50605013,0.49394987,0.31243,0.36917,0.02568,0.25094,0.0064,0.03538,0.04081,0.03876,0.04998,0.0384,0.05215,0.06456,0.0601,0.06775,0.0618,0.07232,0.07816,0.08248,0.06398,0.06047,0.04609,0.05082,0.03627,0.03508,0.07808,0.21656,0.03872,0.06028,0.04633,0.06216,0.11102,0.02551,0.35435,0.00698,0.26558,0.1685,0.26147,0.30445
5485,5485,Adelmannsfelden,Baden-Württemberg,1688,Adelmannsfelden,1688,0.50770142,0.49229858,0.22714,0.22484,0.14223,0.02068,0.24345,0.14165,0.05659,0.05305,0.04786,0.0334,0.05922,0.06872,0.06486,0.05765,0.06774,0.06319,0.07993,0.07688,0.06741,0.04882,0.03781,0.04121,0.03369,0.04196,0.18118,0.06184,0.03341,0.00532,0.31584,0.20806,0.06908,0.0238,0.06998,0.03149,0.35087,0.09264,0.37374,0.18275
5486,5486,Ellenberg,Baden-Württemberg,1734,Ellenberg,1734,0.4994233,0.5005767,0.04726,0.37091,0.00933,0.01194,0.3112,0.24936,0.05699,0.0477,0.04209,0.03575,0.06956,0.06514,0.06766,0.06341,0.05949,0.07185,0.0803,0.07067,0.05729,0.06163,0.03829,0.04848,0.03147,0.03222,0.11032,0.10862,0.13146,0.0045,0.15932,0.11975,0.24842,0.06318,0.01405,0.04039,0.09625,0.09845,0.35337,0.45193
5487,5487,Ellwangen (Jagst),Baden-Württemberg,24549,Ellwangen (Jagst),24549,0.50429753,0.49570247,0.24694,0.03256,0.07522,0.35488,0.25241,0.038,0.04238,0.05381,0.04416,0.04567,0.0553,0.0663,0.07488,0.05661,0.05923,0.06214,0.08055,0.08132,0.06456,0.04742,0.04733,0.04395,0.03304,0.04136,0.21775,0.09558,0.02391,0.02163,0.05104,0.02567,0.01582,0.18413,0.18624,0.17824,0.13315,0.51044,0.13971,0.2167
5488,5488,Jagstzell,Baden-Württemberg,2319,Jagstzell,2319,0.50970246,0.49029754,0.48651,0.16317,0.11948,0.05779,0.12671,0.04635,0.04475,0.05221,0.04199,0.04152,0.05581,0.06829,0.07108,0.05643,0.06068,0.07066,0.08602,0.08074,0.0643,0.04808,0.03302,0.05312,0.04148,0.02983,0.23444,0.04062,0.08437,0.03808,0.02945,0.03299,0.26675,0.1769,0.04874,0.04766,0.38362,0.00964,0.19218,0.41455
5489,5489,Neuler,Baden-Württemberg,3177,Neuler,3177,0.50236072,0.49763928,0.34621,0.01414,0.08396,0.07728,0.24394,0.23446,0.04146,0.04543,0.03765,0.04356,0.06011,0.06415,0.05846,0.0557,0.05193,0.07493,0.08567,0.07577,0.07081,0.05719,0.04712,0.04628,0.04039,0.04338,0.24962,0.01852,0.13842,0.03614,0.12973,0.10948,0.02959,0.01563,0.02586,0.247,0.04607,0.64198,0.20274,0.10921
5490,5490,Rosenberg,Baden-Württemberg,2644,Rosenberg,2644,0.51437216,0.48562784,0.17121,0.16273,0.45023,0.06714,0.11327,0.03542,0.05483,0.04189,0.03718,0.03977,0.06059,0.0619,0.06539,0.06618,0.06119,0.07519,0.08213,0.07782,0.06218,0.05567,0.03957,0.04993,0.03643,0.03217,0.0094,0.00743,0.21109,0.36062,0.05524,0.11404,0.05359,0.06399,0.11369,0.01091,0.13219,0.58125,0.16443,0.12213
5491,5491,Wört,Baden-Württemberg,1463,Wört,1463,0.52221463,0.47778537,0.02918,0.21858,0.05537,0.33976,0.04437,0.31273,0.04063,0.04876,0.03881,0.04001,0.05524,0.07278,0.06713,0.06702,0.05317,0.06252,0.08584,0.08061,0.0666,0.06068,0.03713,0.05373,0.03898,0.03036,0.072,0.01109,0.19394,0.07551,0.02645,0.0889,0.14434,0.04714,0.31917,0.02147,0.0075,0.55811,0.08205,0.35233
5492,5492,Rainau,Baden-Württemberg,3318,Rainau,3318,0.51687764,0.48312236,0.07042,0.26651,0.16538,0.36362,0.10776,0.02632,0.04726,0.04926,0.04947,0.04022,0.05455,0.06088,0.07381,0.06013,0.05267,0.07576,0.08515,0.07833,0.06817,0.04969,0.04006,0.0428,0.03566,0.03614,0.03727,0.17545,0.02582,0.07444,0.00546,0.18293,0.04945,0.2886,0.10689,0.05368,0.19713,0.20548,0.24216,0.35523
5493,5493,Lauchheim,Baden-Württemberg,4780,Lauchheim,4780,0.50753138,0.49246862,0.33645,0.03337,0.48426,0.01631,0.12313,0.00647,0.04221,0.04604,0.04993,0.04371,0.06011,0.07315,0.05996,0.06541,0.06788,0.06356,0.08132,0.08121,0.06752,0.05946,0.033,0.0377,0.02726,0.04057,0.09434,0.02087,0.11123,0.2078,0.11258,0.00769,0.01661,0.19481,0.20538,0.02869,0.01698,0.13903,0.67979,0.1642
5494,5494,Westhausen,Baden-Württemberg,6025,Westhausen,6025,0.50406639,0.49593361,0.0973,0.20335,0.6316,0.0223,0.01877,0.02668,0.05051,0.05021,0.05265,0.04726,0.05503,0.06667,0.06665,0.068,0.05926,0.06499,0.07962,0.07196,0.06431,0.04602,0.04016,0.04254,0.04173,0.03245,0.11435,0.17857,0.16926,0.10158,0.09578,0.01937,0.26003,0.04441,0.01362,0.00305,0.0131,0.83753,0.07165,0.07771
5495,5495,Eschach,Baden-Württemberg,1770,Eschach,1770,0.49265537,0.50734463,0.34313,0.04841,0.31299,0.06555,0.15542,0.0745,0.04939,0.03922,0.05306,0.03437,0.06245,0.07242,0.06113,0.05648,0.06258,0.07145,0.08642,0.0784,0.0603,0.04907,0.03723,0.04643,0.0387,0.04091,0.00943,0.14883,0.1004,0.18408,0.10031,0.14891,0.12225,0.09183,0.06997,0.02398,0.29472,0.30037,0.26465,0.14026
5496,5496,Göggingen,Baden-Württemberg,2479,Göggingen,2479,0.49173054,0.50826946,0.38281,0.06763,0.0486,0.33499,0.04874,0.11723,0.04174,0.04045,0.04713,0.03885,0.06851,0.07178,0.07317,0.05673,0.06331,0.06301,0.08585,0.0822,0.05822,0.05616,0.04935,0.04099,0.03154,0.031,0.06038,0.14236,0.00743,0.07883,0.1936,0.10388,0.00962,0.11749,0.18807,0.09834,0.40915,0.11185,0.43657,0.04244
5497,5497,Iggingen,Baden-Württemberg,2589,Iggingen,2589,0.50096562,0.49903438,0.02589,0.10371,0.06282,0.3981,0.21764,0.19184,0.04325,0.04108,0.04121,0.03463,0.05819,0.06528,0.07192,0.05817,0.05684,0.06842,0.08898,0.08009,0.06686,0.05971,0.03808,0.04037,0.0417,0.04523,0.12974,0.1883,0.18813,0.01823,0.05537,0.04284,0.03182,0.10821,0.11515,0.12221,0.65167,0.13945,0.05856,0.15032
5498,5498,Leinzell,Baden-Württemberg,2041,Leinzell,2041,0.50563449,0.49436551,0.29157,0.12278,0.2667,0.08284,0.18038,0.05574,0.04181,0.04064,0.0505,0.04381,0.05383,0.0686,0.06481,0.06409,0.0667,0.05971,0.07462,0.08418,0.06945,0.05754,0.03469,0.05273,0.03536,0.03694,0.22057,0.13992,0.00965,0.0093,0.06694,0.18403,0.10824,0.1178,0.01156,0.13199,0.03581,0.09324,0.33172,0.53922
5499,5499,Obergröningen,Baden-Württemberg,447,Obergröningen,447,0.5212528,0.4787472,0.05652,0.26895,0.00369,0.34892,0.24752,0.0744,0.05513,0.04413,0.03774,0.03765,0.05325,0.07401,0.06136,0.07041,0.05101,0.06332,0.0875,0.08423,0.06855,0.05633,0.04762,0.04043,0.03697,0.03035,0.03375,0.14113,0.01566,0.00822,0.11607,0.22005,0.02573,0.01129,0.28402,0.14408,0.13799,0.30506,0.49807,0.05889
